volatility,60.0000,62.0000,64.0000,66.0000,68.0000,70.0000,72.0000,74.0000,76.0000,78.0000,80.0000,82.0000,84.0000,86.0000,88.0000,90.0000,92.0000,94.0000,96.0000,98.0000,100.0000,102.0000,104.0000,106.0000,108.0000,110.0000,112.0000,114.0000,116.0000,118.0000,120.0000,122.0000,124.0000,126.0000,128.0000,130.0000,132.0000,134.0000,136.0000,138.0000,140.0000
0.05,7.761679765031673e-45,2.296399968840651e-39,2.0253772099235745e-34,5.887109649425454e-30,6.170812964451884e-26,2.529628693138963e-22,4.364192419245069e-19,3.3869404506375815e-16,1.256433813097856e-13,2.3553784080041355e-11,2.3487153567099943e-09,1.3064651243748852e-07,4.238225677623991e-06,8.363137922598463e-05,0.001045196140234253,0.00860627640542544,0.04856729875503829,0.19556172617835443,0.5859768860162333,1.3655766654634718,2.5911401512073837,4.189576708385459,6.01931515114444,7.957178590550157,9.93369296674797,11.920919261253331,13.910477379372026,15.900439125942043,17.890457077198647,19.88048139412841,21.870506303600123,23.86053125885219,25.85055621706755,27.84058117544504,29.830606133830088,31.820631092215436,33.81065605060081,35.800681008986174,37.79070596737154,39.7807309257569,41.77075588414226
0.07500000000000001,4.5743876835091564e-21,1.341527862133165e-18,2.3021144940990757e-16,2.417728430116055e-14,1.61793807359925e-12,7.154867155477312e-11,2.1610029943444665e-09,4.5937274361233464e-08,7.064112023834123e-07,8.059258833249794e-06,6.982531428449765e-05,0.00046950748783042284,0.002500498374565868,0.010752902251359497,0.03802933106208495,0.11258869028696683,0.28387982766100706,0.6199730728947479,1.1924309908955522,2.053153912071906,3.2156289238716838,4.65159292927909,6.303922945194586,8.106807350898876,10.002488868690861,11.94917345128836,13.921010514028794,15.904042512162363,17.891596151907436,19.88081564731577,21.870597670501837,23.860554593722185,25.85056180131815,27.840582431104195,29.830606399841884,31.820631145450193,33.81065606069011,35.80068101080157,37.790705967682385,39.780730925807674,41.77075588415019
0.1,1.4518703319961112e-12,3.774260499174581e-11,7.266887208980785e-10,1.0629476505438577e-08,1.2085082806422957e-07,1.0902602264299818e-06,7.952245711476103e-06,4.770256850452053e-05,0.0002390402373233843,0.0010151185970659268,0.003702075506873015,0.01173852787213947,0.03273606819659203,0.08116815566485824,0.18077275151304484,0.3651626969959807,0.6752564387538484,1.1532607303925815,1.8346178656638585,2.7405737939001114,3.873992656125644,5.2197142205725555,6.748914679692874,8.425586417918666,10.212945221379655,12.078181940007411,13.994966627207745,15.943957599670782,17.912001491531242,19.890749457435305,21.875224057859327,23.86262372493887,25.85145331780366,27.840953451679297,29.83075586292469,31.82068953477848,33.81067821657493,35.800689188285574,37.79070890730665,39.780731956273314,41.7707562367995
0.125,1.6072971479333233e-08,1.3581380792378455e-07,9.476465176521816e-07,5.550116022462091e-06,2.7688522280296373e-05,0.00011923747730131079,0.0004486205041352234,0.001490975268126124,0.004421311878900602,0.011806727216769342,0.028635312369555965,0.06357568048528273,0.13016038378558825,0.24742008700976648,0.43948144791356647,0.733851147486213,1.1585016323517507,1.7383005437750292,2.491597984870822,3.427780397992798,4.546321610190013,5.837432837353788,7.284003615366473,8.864269354714537,10.554589258794664,12.331837824738642,14.175123042626339,16.066759535856022,17.992586640944424,19.941807592162874,21.906543863065735,23.88127104964245,25.862254463876454,27.847053092911807,29.8341206638689,31.822505852260193,33.8116391203056,35.801188107003895,37.790963462529476,39.780859723274006,41.77081938646495
0.15000000000000002,2.983067179630343e-06,1.3662683249596771e-05,5.480559946850587e-05,0.00019475021927982915,0.0006193668793619787,0.0017793350814982942,0.004656451449366272,0.011185619805285263,0.024837352974410476,0.0513063002782308,0.09917747319190884,0.18038136966684437,0.31023473704005067,0.5069162862862999,0.7903421626155893,1.1805530235092654,1.6958560515491854,2.351037665184826,3.1559536944451736,4.114719368891578,5.2255910831299985,6.481495204559479,7.871051320652342,9.379878863909013,10.991970135368533,12.69094851682432,14.46109004605303,16.288051098359745,18.159300649767644,20.06429484023799,21.994452628063,23.942996757648302,25.904718674084123,27.87571434643033,29.853124329737298,31.834898629130805,33.8195965567767,35.8062242948142,37.79410812278287,39.78279871961183,41.7720009881137
0.175,7.810309485465098e-05,0.00024684521744023323,0.0007078406134705638,0.001857142273686635,0.0044919238559858465,0.01008456521878004,0.021144697314956162,0.04163929589574522,0.07740812238510952,0.13648509746104986,0.22922710838249838,0.3681679349070146,0.567556349237968,0.8425953579911081,1.2084594230030348,1.6792127236364038,2.2667726031075226,2.9800541725349703,3.824398430193959,4.801336844622938,5.908692188571273,7.140969425043799,8.489959001624698,9.945460856908952,11.496039549161821,13.129735165289517,14.834675842676376,16.59956080877599,18.41400388784821,20.268744010107383,22.155740410037595,24.068176086930308,26.000394618756616,27.94779379502077,29.906696007062237,31.8742109673896,33.84810191374474,35.82666249614837,37.80860830771161,39.79298457818945,41.77908985624126
0.2,0.0007073604940436989,0.0017546665519835927,0.004040215069361239,0.00869091841265529,0.01756674282072551,0.03353887538523603,0.06077007317435035,0.10494907075634141,0.17342519265677714,0.2751949549820836,0.42070977692011713,0.6214999772850263,0.8896395269565058,1.237102203298262,1.6750773896626256,2.21331958989515,2.8595994263806013,3.6193076688724375,4.4952415977479205,5.487579200075565,6.594025324130108,7.810097805562037,9.129512101862929,10.544620138564298,12.04686185374122,13.627194705596693,15.276475390768013,16.985777579635254,18.74663834503133,20.55123332215088,22.3924860968866,24.26412083292537,26.160668914500093,28.077440740496357,30.010473145742736,31.956461621394055,33.91268487865116,35.8769275960843,37.84740558255024,39.82269617938016,41.80167556667736
0.22500000000000003,0.0034153974289799077,0.00716695193296274,0.014178642983185608,0.02657988466742145,0.04743257798671163,0.0809090151671863,0.13241393774530374,0.2086203010282901,0.317396485340101,0.467615837480273,0.6688551006904966,0.9310035286241654,1.2638165099745304,1.6764544041422056,2.177048206057581,2.7723289906017605,3.4673491268213965,4.265311817048058,5.167513524374321,6.17339296977503,7.280671796273872,8.485566338213424,9.783047296225078,11.167124184469898,12.631133601600666,14.168013979680126,15.7705537931122,17.431604664930674,19.144254936186073,20.901962768441805,22.698650578405676,24.528764526206317,26.387303950632443,28.269826176100977,30.172432143603785,32.09173798188927,34.0248370651196,35.96925640878567,37.92291052266772,39.88405513029298,41.851242519418676
0.25,0.0110685890161204,0.02058551782206325,0.036495600385852534,0.061932923278538055,0.10097534412672116,0.1586984321334728,0.2411595964071931,0.3553032937653331,0.5087873313825098,0.7097396770169802,0.9664633198610613,1.2871123889171443,1.6793652690081196,2.1501197782209047,2.7052320151223377,3.3493150300994756,4.085606962982791,4.915911641426533,5.840608622422877,6.858724824452288,7.968056529302274,9.165328687776096,10.446378016284442,11.806347073271532,13.239878045567195,14.741297035154687,16.304781924885788,17.92450917777198,19.59477701171504,21.31010417600723,23.065304980039215,24.855542276401806,26.676360801443366,28.52370366952114,30.393914957364544,32.283731260255706,34.1902649078348,36.110981243788274,38.04367204184693,39.98642678296406,41.93760317928967
